battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1840.0,0.0,0.5,1.0,12.0,0.0,34.0,0.7,142.0,1.0,16.0,311.0,1545.0,1078.0,8.0,0.0,10.0,0.0,0.0,0.0,1.0
1481.0,1.0,0.7,1.0,4.0,1.0,37.0,0.6,96.0,5.0,13.0,116.0,1533.0,2945.0,10.0,5.0,16.0,1.0,1.0,1.0,2.0
961.0,1.0,1.5,1.0,10.0,0.0,51.0,0.3,152.0,6.0,16.0,554.0,621.0,2981.0,15.0,6.0,7.0,1.0,1.0,1.0,2.0
1296.0,0.0,0.9,1.0,0.0,1.0,14.0,0.5,124.0,5.0,3.0,811.0,1272.0,490.0,7.0,1.0,4.0,1.0,1.0,1.0,0.0
1193.0,0.0,0.9,0.0,11.0,0.0,26.0,0.5,166.0,1.0,20.0,730.0,1729.0,536.0,17.0,14.0,4.0,1.0,0.0,1.0,0.0
1441.0,0.0,2.1,1.0,11.0,1.0,3.0,0.1,118.0,8.0,17.0,577.0,1071.0,2317.0,16.0,4.0,7.0,1.0,0.0,1.0,2.0
517.0,0.0,1.4,1.0,3.0,1.0,33.0,0.8,183.0,4.0,8.0,660.0,974.0,3704.0,17.0,16.0,11.0,1.0,0.0,1.0,3.0
748.0,1.0,1.7,0.0,0.0,1.0,27.0,0.9,150.0,8.0,4.0,450.0,1554.0,2126.0,18.0,9.0,7.0,1.0,0.0,0.0,1.0
1126.0,1.0,2.4,0.0,2.0,1.0,10.0,0.4,160.0,6.0,3.0,1223.0,1611.0,2050.0,7.0,6.0,12.0,1.0,1.0,1.0,2.0
1572.0,0.0,0.6,0.0,0.0,1.0,58.0,0.2,157.0,7.0,8.0,1109.0,1937.0,2462.0,12.0,8.0,10.0,1.0,0.0,0.0,3.0
1569.0,0.0,2.8,1.0,17.0,0.0,44.0,0.3,110.0,4.0,20.0,45.0,1942.0,1260.0,9.0,2.0,17.0,1.0,0.0,0.0,1.0
1270.0,1.0,0.6,1.0,2.0,1.0,32.0,0.5,101.0,7.0,6.0,299.0,845.0,3770.0,5.0,3.0,13.0,1.0,1.0,0.0,3.0
1854.0,0.0,3.0,0.0,2.0,1.0,8.0,0.1,101.0,5.0,5.0,506.0,627.0,1886.0,17.0,4.0,20.0,1.0,1.0,0.0,1.0
625.0,1.0,1.2,1.0,5.0,1.0,10.0,0.2,183.0,4.0,8.0,635.0,842.0,3323.0,9.0,1.0,7.0,1.0,1.0,1.0,2.0
1577.0,0.0,0.5,1.0,0.0,1.0,42.0,0.3,197.0,5.0,4.0,1045.0,1737.0,2060.0,19.0,6.0,12.0,1.0,0.0,0.0,2.0
534.0,0.0,0.5,1.0,0.0,1.0,16.0,1.0,189.0,5.0,1.0,393.0,1199.0,3926.0,16.0,12.0,20.0,1.0,0.0,0.0,3.0
946.0,0.0,1.7,1.0,8.0,1.0,25.0,0.8,143.0,6.0,15.0,650.0,1740.0,2177.0,7.0,5.0,13.0,1.0,1.0,1.0,2.0
685.0,0.0,0.5,0.0,2.0,0.0,29.0,0.8,93.0,7.0,10.0,433.0,648.0,728.0,14.0,8.0,4.0,0.0,0.0,1.0,0.0
1949.0,0.0,1.3,1.0,0.0,0.0,23.0,0.1,101.0,5.0,1.0,839.0,1136.0,2478.0,14.0,8.0,20.0,1.0,0.0,0.0,3.0
947.0,0.0,0.8,1.0,0.0,1.0,22.0,0.1,197.0,2.0,13.0,1176.0,1220.0,2842.0,16.0,12.0,2.0,1.0,0.0,0.0,2.0
801.0,1.0,2.2,1.0,2.0,0.0,63.0,0.4,165.0,7.0,4.0,650.0,879.0,1617.0,17.0,4.0,19.0,0.0,0.0,1.0,1.0
703.0,1.0,2.7,0.0,12.0,1.0,30.0,0.3,113.0,1.0,20.0,218.0,1065.0,1472.0,14.0,7.0,7.0,1.0,0.0,0.0,0.0
1165.0,1.0,2.4,0.0,11.0,0.0,41.0,0.2,178.0,6.0,12.0,564.0,831.0,764.0,19.0,12.0,15.0,1.0,0.0,0.0,0.0
1082.0,0.0,0.8,0.0,0.0,0.0,38.0,0.1,198.0,8.0,5.0,986.0,1191.0,2337.0,6.0,1.0,17.0,0.0,1.0,1.0,2.0
959.0,1.0,2.6,1.0,15.0,0.0,20.0,1.0,84.0,4.0,19.0,561.0,1631.0,3965.0,16.0,1.0,6.0,1.0,0.0,0.0,3.0
1502.0,1.0,1.2,0.0,0.0,0.0,54.0,0.2,138.0,5.0,12.0,65.0,588.0,3693.0,17.0,14.0,16.0,1.0,1.0,0.0,3.0
1380.0,1.0,2.1,1.0,1.0,1.0,4.0,0.8,92.0,3.0,13.0,420.0,500.0,797.0,13.0,2.0,15.0,1.0,1.0,0.0,0.0
1266.0,0.0,0.5,0.0,0.0,1.0,5.0,0.1,95.0,6.0,9.0,1365.0,1698.0,1687.0,11.0,0.0,18.0,1.0,0.0,0.0,2.0
1934.0,1.0,2.6,1.0,0.0,1.0,46.0,0.1,103.0,1.0,17.0,619.0,1299.0,2940.0,13.0,9.0,2.0,1.0,1.0,1.0,3.0
1905.0,1.0,0.5,0.0,3.0,1.0,6.0,0.5,151.0,1.0,5.0,849.0,898.0,1545.0,9.0,5.0,10.0,1.0,1.0,0.0,1.0
1831.0,0.0,1.4,1.0,2.0,0.0,43.0,0.9,150.0,5.0,5.0,611.0,1381.0,3834.0,17.0,7.0,13.0,1.0,1.0,1.0,3.0
596.0,0.0,1.4,0.0,8.0,0.0,46.0,0.6,165.0,1.0,18.0,953.0,984.0,2505.0,15.0,4.0,15.0,1.0,1.0,0.0,1.0
1562.0,1.0,1.3,1.0,1.0,1.0,7.0,0.2,190.0,5.0,15.0,642.0,1533.0,2243.0,12.0,10.0,6.0,1.0,0.0,0.0,2.0
1490.0,1.0,0.5,1.0,4.0,1.0,64.0,0.3,150.0,8.0,8.0,1417.0,1464.0,3600.0,17.0,9.0,7.0,1.0,1.0,1.0,3.0
1523.0,1.0,2.4,0.0,5.0,1.0,57.0,0.2,117.0,2.0,6.0,247.0,539.0,3971.0,18.0,12.0,10.0,1.0,1.0,1.0,3.0
640.0,0.0,0.6,0.0,0.0,0.0,20.0,0.1,163.0,4.0,15.0,710.0,1179.0,2844.0,7.0,5.0,18.0,1.0,1.0,0.0,2.0
1526.0,0.0,2.1,0.0,1.0,1.0,23.0,0.2,117.0,7.0,8.0,718.0,751.0,2227.0,18.0,10.0,3.0,1.0,1.0,0.0,2.0
1989.0,0.0,2.5,1.0,0.0,1.0,41.0,0.8,94.0,3.0,13.0,1100.0,1497.0,1665.0,17.0,9.0,12.0,1.0,1.0,1.0,2.0
1308.0,0.0,1.9,0.0,0.0,1.0,61.0,0.7,106.0,3.0,7.0,59.0,1215.0,3355.0,15.0,2.0,4.0,1.0,0.0,1.0,3.0
609.0,0.0,0.5,0.0,3.0,0.0,26.0,0.3,93.0,4.0,4.0,938.0,1948.0,1866.0,11.0,10.0,14.0,1.0,1.0,1.0,1.0
1905.0,0.0,0.6,1.0,9.0,1.0,36.0,0.4,119.0,3.0,20.0,825.0,1542.0,1287.0,13.0,4.0,16.0,1.0,0.0,0.0,1.0
1703.0,1.0,0.5,0.0,0.0,1.0,22.0,0.6,192.0,1.0,0.0,286.0,1235.0,1046.0,5.0,4.0,13.0,1.0,0.0,1.0,0.0
1445.0,1.0,2.4,1.0,7.0,1.0,20.0,0.4,173.0,7.0,15.0,1273.0,1345.0,1441.0,7.0,4.0,13.0,1.0,1.0,1.0,1.0
1087.0,0.0,1.3,0.0,0.0,1.0,16.0,0.3,166.0,3.0,9.0,295.0,589.0,690.0,14.0,6.0,6.0,1.0,0.0,1.0,0.0
671.0,0.0,0.9,1.0,10.0,0.0,30.0,0.7,105.0,7.0,17.0,852.0,1182.0,2504.0,6.0,4.0,15.0,1.0,0.0,0.0,2.0
1472.0,1.0,2.3,0.0,6.0,0.0,61.0,0.1,168.0,6.0,19.0,710.0,1052.0,2677.0,19.0,15.0,8.0,1.0,0.0,0.0,2.0
765.0,0.0,0.5,1.0,0.0,1.0,47.0,0.3,115.0,8.0,1.0,1277.0,1429.0,2243.0,11.0,7.0,4.0,1.0,0.0,1.0,2.0
1642.0,0.0,0.5,1.0,16.0,1.0,8.0,0.3,171.0,6.0,17.0,129.0,873.0,2984.0,13.0,4.0,17.0,1.0,0.0,1.0,2.0
1265.0,0.0,1.5,0.0,7.0,0.0,49.0,0.7,182.0,5.0,16.0,690.0,836.0,1362.0,5.0,0.0,12.0,0.0,0.0,1.0,1.0
664.0,1.0,1.1,1.0,1.0,1.0,51.0,0.1,110.0,7.0,4.0,701.0,1478.0,3629.0,19.0,15.0,6.0,1.0,1.0,1.0,3.0
1277.0,1.0,0.5,1.0,0.0,1.0,35.0,0.4,142.0,6.0,6.0,309.0,1460.0,3559.0,18.0,17.0,6.0,1.0,1.0,0.0,3.0
1395.0,0.0,1.8,1.0,0.0,0.0,23.0,0.1,111.0,3.0,1.0,213.0,705.0,2571.0,11.0,0.0,13.0,1.0,0.0,1.0,2.0
1539.0,1.0,2.6,0.0,0.0,0.0,41.0,0.1,159.0,8.0,0.0,1112.0,1666.0,2107.0,15.0,9.0,10.0,1.0,0.0,1.0,2.0
1049.0,1.0,2.2,0.0,9.0,0.0,63.0,0.5,135.0,5.0,17.0,199.0,1077.0,1022.0,11.0,3.0,13.0,0.0,0.0,0.0,0.0
1827.0,0.0,1.7,0.0,4.0,1.0,39.0,0.5,128.0,5.0,16.0,55.0,1020.0,2844.0,14.0,9.0,10.0,1.0,1.0,0.0,2.0
903.0,0.0,1.0,1.0,0.0,1.0,50.0,0.4,91.0,1.0,0.0,1230.0,1235.0,711.0,9.0,5.0,10.0,1.0,1.0,0.0,0.0
1987.0,1.0,0.5,0.0,3.0,1.0,53.0,1.0,181.0,3.0,7.0,1052.0,1516.0,3117.0,18.0,5.0,8.0,1.0,1.0,1.0,3.0
1154.0,0.0,1.2,1.0,0.0,1.0,49.0,0.2,181.0,8.0,2.0,541.0,1499.0,978.0,5.0,3.0,7.0,1.0,0.0,1.0,0.0
1336.0,0.0,0.9,0.0,5.0,1.0,17.0,0.2,194.0,5.0,9.0,55.0,583.0,1869.0,13.0,1.0,16.0,1.0,1.0,1.0,1.0
1886.0,0.0,0.5,0.0,0.0,1.0,24.0,0.4,112.0,3.0,1.0,809.0,1958.0,1179.0,16.0,7.0,20.0,1.0,0.0,1.0,1.0
1551.0,0.0,1.1,0.0,4.0,0.0,51.0,0.1,88.0,5.0,6.0,1738.0,1995.0,3844.0,11.0,8.0,4.0,0.0,1.0,0.0,3.0
850.0,1.0,1.6,1.0,6.0,1.0,29.0,0.5,133.0,5.0,19.0,404.0,642.0,593.0,19.0,17.0,10.0,1.0,0.0,1.0,0.0
660.0,0.0,0.5,0.0,5.0,1.0,40.0,0.5,111.0,2.0,10.0,262.0,1178.0,588.0,6.0,5.0,18.0,1.0,1.0,1.0,0.0
1225.0,1.0,2.1,1.0,8.0,0.0,13.0,0.5,116.0,4.0,12.0,759.0,1404.0,3836.0,12.0,11.0,11.0,0.0,0.0,0.0,3.0
1452.0,1.0,0.5,1.0,1.0,1.0,25.0,0.9,123.0,6.0,11.0,42.0,1040.0,2669.0,12.0,10.0,13.0,1.0,0.0,0.0,2.0
1686.0,1.0,2.8,1.0,3.0,0.0,38.0,0.1,166.0,4.0,4.0,397.0,1453.0,2958.0,14.0,11.0,2.0,0.0,0.0,0.0,3.0
1634.0,1.0,1.4,0.0,1.0,1.0,17.0,0.2,200.0,2.0,5.0,964.0,1677.0,3031.0,11.0,6.0,6.0,1.0,1.0,1.0,3.0
1708.0,1.0,2.4,1.0,18.0,1.0,49.0,0.1,109.0,1.0,19.0,233.0,517.0,3388.0,6.0,4.0,16.0,1.0,1.0,1.0,3.0
1151.0,1.0,2.9,1.0,0.0,0.0,31.0,0.6,128.0,8.0,1.0,1022.0,1560.0,2377.0,18.0,8.0,13.0,0.0,1.0,0.0,2.0
1578.0,0.0,1.9,1.0,2.0,1.0,37.0,0.1,138.0,4.0,19.0,411.0,1226.0,2458.0,19.0,16.0,3.0,1.0,0.0,1.0,2.0
1689.0,0.0,1.8,0.0,17.0,0.0,24.0,0.3,127.0,3.0,18.0,954.0,1200.0,2766.0,7.0,2.0,7.0,0.0,1.0,1.0,3.0
1488.0,0.0,0.5,0.0,1.0,0.0,39.0,0.8,112.0,5.0,6.0,1528.0,1647.0,3054.0,14.0,10.0,19.0,0.0,0.0,0.0,3.0
1313.0,1.0,1.8,1.0,4.0,0.0,9.0,0.4,105.0,1.0,6.0,416.0,1308.0,3791.0,11.0,10.0,6.0,0.0,1.0,1.0,3.0
1715.0,0.0,1.0,1.0,4.0,1.0,31.0,0.5,83.0,8.0,17.0,638.0,1615.0,625.0,17.0,6.0,13.0,1.0,0.0,0.0,0.0
1442.0,0.0,1.0,1.0,0.0,0.0,27.0,0.1,192.0,3.0,19.0,231.0,687.0,2227.0,6.0,5.0,20.0,1.0,1.0,0.0,1.0
528.0,0.0,1.7,0.0,12.0,1.0,6.0,0.8,142.0,2.0,15.0,574.0,637.0,3256.0,9.0,8.0,6.0,1.0,1.0,0.0,2.0
1523.0,1.0,1.8,0.0,6.0,1.0,11.0,0.1,129.0,1.0,8.0,148.0,1606.0,707.0,19.0,8.0,19.0,1.0,1.0,0.0,0.0
1133.0,0.0,1.4,0.0,3.0,0.0,42.0,0.1,199.0,5.0,12.0,730.0,1543.0,1457.0,18.0,12.0,20.0,1.0,0.0,1.0,1.0
1718.0,1.0,2.5,1.0,14.0,1.0,6.0,0.1,183.0,5.0,16.0,564.0,980.0,3755.0,7.0,1.0,8.0,1.0,1.0,1.0,3.0
1330.0,0.0,0.5,0.0,0.0,0.0,38.0,1.0,183.0,7.0,1.0,1290.0,1441.0,1733.0,9.0,0.0,11.0,1.0,0.0,1.0,1.0
1799.0,1.0,0.5,0.0,0.0,0.0,49.0,0.4,107.0,4.0,2.0,632.0,1383.0,720.0,12.0,2.0,11.0,1.0,1.0,1.0,0.0
633.0,1.0,2.2,0.0,0.0,1.0,49.0,0.1,139.0,8.0,1.0,529.0,1009.0,3560.0,11.0,1.0,16.0,1.0,1.0,1.0,2.0
724.0,0.0,2.7,1.0,0.0,0.0,44.0,0.5,187.0,7.0,0.0,1273.0,1754.0,2311.0,7.0,6.0,7.0,1.0,0.0,0.0,2.0
822.0,1.0,0.5,0.0,0.0,1.0,51.0,0.3,157.0,6.0,20.0,667.0,860.0,3846.0,10.0,1.0,3.0,1.0,0.0,0.0,3.0
1918.0,0.0,1.9,0.0,2.0,0.0,10.0,0.6,110.0,5.0,10.0,1170.0,1543.0,1717.0,7.0,1.0,16.0,1.0,1.0,1.0,2.0
1891.0,0.0,2.8,0.0,7.0,1.0,37.0,0.4,129.0,7.0,14.0,169.0,1108.0,3704.0,8.0,6.0,11.0,1.0,0.0,0.0,3.0
1373.0,1.0,1.0,1.0,2.0,0.0,50.0,0.2,127.0,7.0,12.0,105.0,673.0,3800.0,8.0,3.0,14.0,1.0,0.0,0.0,3.0
862.0,1.0,0.8,1.0,3.0,0.0,23.0,0.4,165.0,2.0,15.0,793.0,1758.0,278.0,16.0,3.0,11.0,0.0,0.0,1.0,0.0
1273.0,0.0,1.0,0.0,3.0,1.0,48.0,0.4,99.0,4.0,15.0,490.0,886.0,1767.0,18.0,15.0,11.0,1.0,1.0,0.0,1.0
957.0,1.0,2.5,0.0,4.0,0.0,7.0,0.8,107.0,5.0,10.0,1201.0,1485.0,1846.0,12.0,5.0,7.0,1.0,0.0,1.0,1.0
1617.0,1.0,1.3,1.0,3.0,1.0,30.0,0.7,105.0,2.0,4.0,246.0,1038.0,829.0,9.0,0.0,10.0,1.0,0.0,0.0,0.0
893.0,0.0,2.5,1.0,0.0,0.0,55.0,0.6,183.0,2.0,1.0,417.0,946.0,2986.0,7.0,1.0,6.0,0.0,1.0,1.0,2.0
1210.0,0.0,0.5,0.0,0.0,0.0,63.0,0.1,93.0,5.0,0.0,1177.0,1462.0,2394.0,17.0,9.0,7.0,0.0,0.0,0.0,2.0
708.0,1.0,2.7,1.0,0.0,1.0,63.0,1.0,195.0,8.0,7.0,78.0,654.0,2169.0,6.0,5.0,7.0,1.0,1.0,1.0,1.0
835.0,0.0,1.1,1.0,2.0,0.0,7.0,0.2,101.0,4.0,7.0,323.0,1604.0,1181.0,13.0,5.0,15.0,1.0,1.0,1.0,0.0
1450.0,1.0,2.7,1.0,9.0,0.0,19.0,0.6,131.0,1.0,17.0,707.0,1882.0,575.0,15.0,9.0,12.0,0.0,0.0,0.0,0.0
973.0,1.0,1.5,0.0,5.0,1.0,57.0,0.2,190.0,7.0,16.0,457.0,1816.0,2977.0,6.0,4.0,2.0,1.0,0.0,0.0,2.0
601.0,1.0,1.4,0.0,4.0,1.0,4.0,0.1,154.0,4.0,13.0,356.0,765.0,532.0,12.0,8.0,10.0,1.0,1.0,1.0,0.0
507.0,1.0,0.5,1.0,1.0,0.0,32.0,0.5,141.0,7.0,11.0,936.0,1398.0,1702.0,17.0,0.0,5.0,1.0,1.0,1.0,1.0
564.0,0.0,1.8,1.0,0.0,1.0,51.0,0.5,168.0,3.0,1.0,912.0,1980.0,1074.0,14.0,8.0,15.0,1.0,1.0,0.0,0.0
1559.0,1.0,1.6,1.0,6.0,1.0,6.0,0.5,162.0,6.0,17.0,179.0,1559.0,3352.0,9.0,1.0,3.0,1.0,1.0,1.0,3.0
754.0,0.0,0.5,1.0,7.0,1.0,59.0,0.7,178.0,7.0,10.0,1914.0,1928.0,1027.0,6.0,3.0,5.0,1.0,0.0,0.0,1.0
728.0,0.0,2.7,1.0,0.0,0.0,25.0,0.2,88.0,4.0,1.0,526.0,1529.0,2039.0,5.0,1.0,12.0,1.0,1.0,1.0,1.0
1431.0,1.0,0.5,0.0,0.0,1.0,56.0,0.6,191.0,1.0,1.0,156.0,952.0,461.0,7.0,3.0,8.0,1.0,0.0,0.0,0.0
767.0,0.0,1.5,0.0,4.0,0.0,28.0,0.7,175.0,4.0,10.0,344.0,1517.0,527.0,10.0,0.0,15.0,0.0,1.0,0.0,0.0
1722.0,0.0,2.6,0.0,8.0,0.0,18.0,0.8,177.0,2.0,16.0,865.0,1741.0,3271.0,14.0,0.0,15.0,1.0,0.0,1.0,3.0
1992.0,1.0,1.6,0.0,5.0,1.0,57.0,1.0,100.0,2.0,15.0,1552.0,1596.0,606.0,9.0,3.0,4.0,1.0,1.0,1.0,1.0
1876.0,0.0,0.5,0.0,10.0,1.0,40.0,0.3,86.0,6.0,14.0,546.0,1564.0,2513.0,10.0,8.0,16.0,1.0,1.0,0.0,3.0
1054.0,0.0,1.1,1.0,10.0,1.0,38.0,0.4,136.0,6.0,12.0,1097.0,1222.0,1675.0,18.0,4.0,14.0,1.0,1.0,1.0,1.0
1283.0,1.0,1.6,1.0,4.0,0.0,47.0,0.9,93.0,5.0,5.0,372.0,692.0,2698.0,9.0,6.0,17.0,1.0,1.0,0.0,2.0
1281.0,1.0,2.3,1.0,0.0,0.0,28.0,0.3,148.0,1.0,6.0,1285.0,1617.0,1129.0,12.0,1.0,6.0,0.0,1.0,0.0,1.0
1066.0,0.0,0.6,0.0,2.0,1.0,7.0,0.9,114.0,7.0,18.0,1242.0,1571.0,468.0,19.0,13.0,6.0,1.0,1.0,0.0,0.0
730.0,0.0,2.1,1.0,0.0,1.0,4.0,0.1,89.0,8.0,2.0,302.0,1247.0,1210.0,19.0,15.0,4.0,1.0,1.0,1.0,0.0
1053.0,1.0,0.8,1.0,7.0,1.0,45.0,0.3,103.0,1.0,12.0,594.0,1767.0,3086.0,17.0,6.0,5.0,1.0,1.0,1.0,3.0
1611.0,1.0,0.5,1.0,11.0,0.0,3.0,0.6,98.0,3.0,14.0,303.0,714.0,1595.0,8.0,4.0,9.0,1.0,0.0,1.0,1.0
793.0,0.0,1.0,1.0,5.0,1.0,30.0,0.9,133.0,2.0,15.0,1858.0,1935.0,2332.0,17.0,13.0,14.0,1.0,1.0,1.0,2.0
1220.0,0.0,2.9,0.0,3.0,0.0,62.0,0.5,125.0,4.0,8.0,403.0,1933.0,2589.0,19.0,11.0,15.0,1.0,1.0,1.0,2.0
1662.0,0.0,0.5,0.0,0.0,1.0,61.0,0.8,126.0,4.0,13.0,32.0,1509.0,3760.0,9.0,5.0,13.0,1.0,1.0,1.0,3.0
1281.0,1.0,2.8,1.0,3.0,1.0,8.0,0.3,144.0,4.0,19.0,590.0,954.0,1851.0,8.0,2.0,9.0,1.0,1.0,0.0,1.0
538.0,0.0,0.8,0.0,12.0,1.0,2.0,0.8,177.0,7.0,13.0,235.0,662.0,417.0,8.0,4.0,9.0,1.0,0.0,1.0,0.0
823.0,1.0,0.5,0.0,0.0,0.0,39.0,0.4,187.0,8.0,4.0,630.0,888.0,294.0,13.0,9.0,11.0,0.0,0.0,1.0,0.0
1733.0,1.0,2.8,0.0,3.0,1.0,36.0,1.0,119.0,6.0,20.0,357.0,527.0,3576.0,17.0,16.0,9.0,1.0,0.0,0.0,3.0
1429.0,0.0,1.5,1.0,0.0,1.0,40.0,0.9,100.0,3.0,14.0,246.0,820.0,3945.0,11.0,7.0,18.0,1.0,0.0,1.0,3.0
1839.0,1.0,1.2,0.0,9.0,1.0,54.0,0.5,200.0,7.0,11.0,475.0,1493.0,927.0,19.0,10.0,18.0,1.0,0.0,1.0,1.0
659.0,0.0,2.7,0.0,6.0,1.0,6.0,0.5,110.0,3.0,7.0,1054.0,1929.0,2044.0,15.0,5.0,2.0,1.0,0.0,1.0,1.0
1953.0,1.0,2.1,1.0,7.0,0.0,56.0,0.1,158.0,8.0,9.0,555.0,764.0,2334.0,11.0,5.0,4.0,1.0,0.0,0.0,2.0
1172.0,0.0,1.9,0.0,0.0,1.0,27.0,0.7,164.0,1.0,3.0,607.0,1092.0,1477.0,12.0,0.0,6.0,1.0,0.0,0.0,1.0
612.0,1.0,1.9,1.0,6.0,0.0,16.0,0.3,102.0,7.0,7.0,1360.0,1891.0,3161.0,8.0,4.0,3.0,0.0,0.0,0.0,3.0
1563.0,0.0,2.4,0.0,0.0,1.0,24.0,0.2,170.0,8.0,0.0,142.0,1699.0,3660.0,7.0,5.0,5.0,1.0,1.0,0.0,3.0
1191.0,0.0,1.3,1.0,16.0,1.0,26.0,0.8,84.0,1.0,20.0,681.0,683.0,1604.0,14.0,3.0,9.0,1.0,0.0,1.0,1.0
615.0,1.0,0.5,1.0,0.0,0.0,42.0,0.6,163.0,6.0,4.0,104.0,1664.0,2211.0,7.0,4.0,18.0,0.0,0.0,1.0,1.0
1893.0,1.0,2.1,1.0,8.0,0.0,63.0,0.2,134.0,2.0,11.0,637.0,763.0,3822.0,14.0,3.0,18.0,0.0,1.0,1.0,3.0
1563.0,0.0,1.7,1.0,10.0,0.0,16.0,0.1,151.0,7.0,13.0,410.0,572.0,3922.0,11.0,1.0,8.0,0.0,0.0,1.0,3.0
1995.0,1.0,1.9,0.0,6.0,0.0,9.0,0.8,139.0,6.0,18.0,1830.0,1963.0,1203.0,14.0,12.0,18.0,1.0,1.0,1.0,2.0
1517.0,0.0,0.5,0.0,6.0,1.0,48.0,0.6,143.0,5.0,14.0,802.0,1489.0,2822.0,15.0,5.0,11.0,1.0,1.0,1.0,3.0
832.0,0.0,1.6,1.0,1.0,1.0,34.0,0.3,108.0,5.0,5.0,311.0,1294.0,447.0,15.0,13.0,12.0,1.0,1.0,0.0,0.0
1162.0,0.0,2.0,0.0,0.0,1.0,56.0,0.7,114.0,7.0,1.0,56.0,997.0,1652.0,5.0,0.0,20.0,1.0,0.0,0.0,1.0
1595.0,1.0,2.6,0.0,7.0,0.0,12.0,0.3,121.0,8.0,19.0,344.0,655.0,3608.0,15.0,1.0,16.0,0.0,1.0,0.0,3.0
1329.0,1.0,1.0,0.0,1.0,0.0,52.0,0.9,181.0,6.0,2.0,1053.0,1458.0,1228.0,8.0,6.0,6.0,1.0,0.0,1.0,1.0
928.0,1.0,0.5,1.0,11.0,0.0,56.0,0.7,80.0,8.0,13.0,221.0,1243.0,666.0,19.0,10.0,5.0,0.0,1.0,0.0,0.0
1656.0,1.0,0.5,1.0,8.0,1.0,38.0,0.1,105.0,7.0,17.0,506.0,519.0,1499.0,12.0,8.0,19.0,1.0,0.0,1.0,1.0
1937.0,1.0,1.7,0.0,17.0,0.0,58.0,0.6,189.0,1.0,19.0,1728.0,1767.0,3321.0,5.0,4.0,14.0,1.0,1.0,0.0,3.0
977.0,1.0,1.1,1.0,2.0,0.0,57.0,0.6,181.0,6.0,7.0,63.0,566.0,1206.0,7.0,1.0,8.0,0.0,1.0,1.0,0.0
768.0,1.0,0.9,0.0,16.0,1.0,56.0,0.1,113.0,1.0,20.0,418.0,515.0,952.0,19.0,3.0,16.0,1.0,0.0,1.0,0.0
1464.0,1.0,0.5,1.0,11.0,0.0,12.0,0.9,117.0,2.0,14.0,854.0,1168.0,3927.0,5.0,3.0,15.0,0.0,1.0,1.0,3.0
1177.0,0.0,0.9,0.0,1.0,1.0,29.0,0.4,191.0,2.0,8.0,178.0,882.0,311.0,18.0,5.0,19.0,1.0,0.0,0.0,0.0
1348.0,0.0,2.0,0.0,18.0,0.0,52.0,0.3,98.0,3.0,20.0,1869.0,1942.0,955.0,18.0,11.0,7.0,1.0,1.0,1.0,1.0
1956.0,0.0,2.2,0.0,0.0,1.0,37.0,0.5,87.0,3.0,2.0,185.0,776.0,1109.0,13.0,1.0,19.0,1.0,1.0,0.0,1.0
1751.0,0.0,0.5,1.0,6.0,0.0,8.0,0.6,178.0,6.0,20.0,170.0,564.0,2969.0,8.0,6.0,17.0,0.0,0.0,1.0,2.0
1530.0,0.0,2.0,0.0,11.0,0.0,42.0,0.8,177.0,6.0,13.0,454.0,1975.0,725.0,11.0,10.0,19.0,0.0,0.0,1.0,0.0
1997.0,1.0,1.8,1.0,1.0,0.0,40.0,0.5,185.0,4.0,8.0,866.0,1212.0,1655.0,7.0,6.0,15.0,1.0,0.0,0.0,2.0
1414.0,1.0,1.5,1.0,5.0,0.0,44.0,0.5,180.0,2.0,6.0,44.0,1118.0,3490.0,16.0,12.0,13.0,0.0,1.0,0.0,3.0
1707.0,0.0,1.4,0.0,0.0,0.0,41.0,0.8,80.0,7.0,2.0,1331.0,1388.0,1774.0,12.0,0.0,10.0,0.0,0.0,0.0,2.0
894.0,0.0,0.5,1.0,1.0,1.0,50.0,0.5,199.0,3.0,14.0,1285.0,1462.0,3615.0,13.0,0.0,6.0,1.0,0.0,1.0,3.0
645.0,0.0,1.2,0.0,6.0,1.0,41.0,0.7,184.0,8.0,17.0,741.0,1130.0,714.0,18.0,2.0,13.0,1.0,1.0,0.0,0.0
1163.0,0.0,2.8,1.0,0.0,0.0,49.0,0.6,155.0,2.0,0.0,520.0,754.0,2768.0,19.0,2.0,12.0,0.0,0.0,1.0,2.0
1126.0,0.0,0.7,0.0,3.0,0.0,49.0,0.9,165.0,8.0,17.0,114.0,1726.0,3739.0,14.0,1.0,13.0,1.0,0.0,0.0,3.0
1648.0,0.0,0.7,0.0,6.0,1.0,64.0,0.8,170.0,4.0,9.0,1153.0,1876.0,610.0,8.0,1.0,6.0,1.0,1.0,0.0,1.0
1170.0,1.0,0.9,0.0,6.0,1.0,14.0,0.4,199.0,2.0,13.0,474.0,709.0,715.0,18.0,5.0,20.0,1.0,0.0,1.0,0.0
508.0,0.0,0.8,0.0,7.0,1.0,42.0,0.3,94.0,1.0,8.0,39.0,557.0,663.0,13.0,12.0,7.0,1.0,0.0,0.0,0.0
